1.65001,188.085,153.362
1.84788,1198.232,577.1
1.84828,1187.684,571.448
1.84868,1187.955,565.802
1.84908,1188.218,563.245
1.84948,1171.517,565.319
1.84989,1193.375,551.972
1.85029,1152.016,579.478
1.85069,1177.72,565.366
1.85109,1156.431,563.585
1.8515,1163.624,546.413
1.8519,1136.976,572.335
1.8523,1140.334,529.799
1.8527,1105.263,538.796
1.85311,1131.674,541.638
1.85351,1124.287,559.07
1.85392,1109.223,545.014
1.85432,1083.422,540.177
1.85472,1117.478,524.607
1.85513,1103.197,549.682
1.85553,1064.408,544.082
1.85594,1076.974,538.488
1.85634,1071.923,547.445
1.85675,1060.747,551.038
1.85715,1062.584,543.916
1.85756,1036.903,513.861
1.85796,1064.737,531.986
1.85837,1058.927,535.578
1.85877,1037.86,508.619
1.85918,1009.164,519.851
1.85959,1009.497,507.42
1.85999,1021.272,533.897
1.8604,1015.497,542.817
1.86081,1008.968,502.195
1.86121,1016.914,517.976
1.86162,992.867,509.378
1.86203,993.205,507.637
1.86244,985.169,524.917
1.86284,961.179,513.286
1.86325,986.603,503.944
1.86366,951.995,509.806
1.86407,941.712,486.044
1.86448,943.582,512.404
1.86488,968.973,492.455
1.86529,941.258,496.794
1.8657,952.975,500.371
1.86611,887.398,507.734
1.86652,892.319,492.366
1.86693,938.881,512.598
1.86734,927.878,489.672
1.86775,916.892,482.652
1.86816,868.103,507.399
1.86857,914.587,508.692
1.86898,880.194,511.495
1.86939,875.281,504.477
1.8698,871.129,474.065
1.87021,884.338,500.27
1.87062,833.427,473.656
1.87103,860.957,471.944
1.87144,837.984,491.334
1.87185,852.683,464.758
1.87227,844.03,477.358
1.87268,823.345,482.419
1.87309,827.51,485.972
1.8735,825.65,492.53
1.87392,786.954,475.782
1.87433,822.683,457.545
1.87474,811.063,477.624
1.87515,821.965,461.654
1.87557,808.107,468.208
1.87598,799.508,458.255
1.87639,785.668,480.547
1.87681,781.582,478.841
1.87722,776.749,477.884
1.87763,771.921,455.216
1.87805,756.619,460.258
1.87846,760.032,459.311
1.87888,755.217,464.347
1.87929,742.184,449.197
1.87971,747.839,468.426
1.88012,719.884,463.743
1.88054,729.277,444.881
1.88095,724.484,472.295
1.88137,712.982,460.903
1.88178,734.292,443.557
1.8822,697.461,431.442
1.88262,725.462,448.386
1.88303,711.002,437.769
1.88345,714.415,454.695
1.88387,703.69,455.985
1.88428,711.564,434.225
1.8847,682.27,452.617
1.88512,719.861,442.763
1.88553,700.983,455.936
1.88595,683.607,453.512
1.88637,704.084,440.702
1.88679,677.822,446.443
1.88721,679.752,440.319
1.88762,660.191,449.759
1.88804,665.088,433.27
1.88846,666.279,432.341
1.88888,674.129,436.593
1.8893,639.071,448.977
1.88972,680.196,435.474
1.89014,653.296,430.85
1.89056,638.237,432.139
1.89098,620.977,435.644
1.8914,618.491,436.191
1.89182,620.435,438.953
1.89224,651.874,433.599
1.89266,633.162,417.194
1.89308,593.101,433.221
1.8935,617.145,430.823
1.89392,590.375,403.398
1.89434,615.134,424.56
1.89476,613.395,412.608
1.89519,596.954,427.866
1.89561,590.815,429.884
1.89603,581.008,434.838
1.89645,599.843,417.026
1.89687,588.572,417.578
1.8973,556.772,414.461
1.89772,556.529,429.678
1.89814,581.938,433.155
1.89857,558.973,430.768
1.89899,582.893,438.635
1.89941,578.247,409.897
1.89984,588.237,402.401
1.90026,552.144,419.776
1.90068,589.915,442.985
1.90111,577.235,432.561
1.90153,549.959,433.832
1.90196,540.957,418.311
1.90238,577.206,418.857
1.90281,565.283,415.757
1.90323,538.06,427.969
1.90366,528.35,434.34
1.90408,553.614,437.792
1.90451,551.914,427.406
1.90493,564.045,455.603
1.90536,544.156,417.574
1.90579,529.373,426.843
1.90621,555.308,425.203
1.90664,548.525,433.735
1.90707,541.022,440.08
1.90749,533.525,414.48
1.90792,507.171,420.103
1.90835,514.925,428.621
1.90878,517.599,451.631
1.9092,536.936,411.578
1.90963,525.111,433.126
1.91006,524.156,426.42
1.91049,515.242,406.694
1.91092,503.442,445.575
1.91134,517.68,440.318
1.91177,489.267,388.09
1.9122,492.664,410.313
1.91263,511.22,410.132
1.91306,541.308,420.055
1.91349,517.263,418.428
1.91392,505.497,407.427
1.91435,508.158,423.825
1.91478,496.406,417.154
1.91521,496.187,403.287
1.91564,523.322,421.105
1.91607,489.993,417.321
1.9165,490.497,420.015
1.91694,487.404,402.576
1.91737,488.626,417.488
1.9178,480.51,411.558
1.91823,486.041,426.453
1.91866,492.285,405.454
1.91909,476.287,421.055
1.91953,492.567,415.85
1.91996,531.766,418.533
1.92039,483.536,399.007
1.92082,479.025,405.274
1.92126,491.696,405.094
1.92169,482.894,408.492
1.92212,486.256,414.033
1.92256,490.33,434.578
1.92299,496.542,412.952
1.92343,499.178,415.625
1.92386,498.958,422.58
1.92429,462.348,420.965
1.92473,494.237,416.5
1.92516,481.899,413.463
1.9256,488.099,426.107
1.92603,456.543,430.19
1.92647,457.765,422.169
1.92691,468.236,414.865
1.92734,470.162,404.723
1.92778,465.688,415.209
1.92821,460.506,406.496
1.92865,469.536,419.812
1.92909,457.257,416.785
1.92952,480.475,429.376
1.92996,468.911,429.185
1.9304,453.103,403.467
1.93083,440.143,411.793
1.93127,461.91,408.777
1.93171,458.872,419.216
1.93215,454.421,416.906
1.93259,465.539,408.938
1.93302,451.895,429.972
1.93346,458.763,417.057
1.9339,445.841,426.764
1.93434,447.055,413.155
1.93478,445.444,410.853
1.93522,454.418,425.488
1.93566,450.689,411.898
1.9361,443.439,408.189
1.93654,453.811,406.598
1.93698,478.966,427.548
1.93742,449.183,430.877
1.93786,451.093,410.276
1.9383,437.527,404.467
1.93874,468.268,419.754
1.93918,471.573,435.731
1.93962,452.396,416.57
1.94006,448.684,389
1.9405,473.749,419.707
1.94095,478.449,413.907
1.94139,453.693,435.461
1.94183,432.462,421.948
1.94227,458.892,418.958
1.94272,443.28,403.364
1.94316,433.982,424.183
1.9436,434.488,428.191
1.94404,450.378,430.796
1.94449,422.915,432.701
1.94493,457.661,415.738
1.94538,435.806,422.536
1.94582,450.969,412.574
1.94626,438.905,422.158
1.94671,436.615,426.153
1.94715,445.483,417.597
1.9476,432.044,420.197
1.94804,451.352,421.401
1.94849,443.491,417.035
1.94893,447.468,410.585
1.94938,437.529,408.314
1.94982,431.771,422.732
1.95027,448.951,416.982
1.95072,439.024,409.849
1.95116,427.718,408.276
1.95161,445.571,424.75
1.95206,426.64,402.36
1.9525,435.463,416.047
1.95295,449.822,406.85
1.9534,433.686,409.438
1.95385,448.725,416.871
1.95429,428.451,407.686
1.95474,436.56,402.659
1.95519,427.375,421.151
1.95564,455.522,420.269
1.95609,441.499,415.244
1.95654,434.394,408.842
1.95699,432.818,408.658
1.95743,440.213,421.583
1.95788,433.118,420.704
1.95833,441.885,417.757
1.95878,467.18,414.123
1.95923,432.533,418.069
1.95968,430.272,409.619
1.96013,441.777,404.618
1.96058,448.456,433.324
1.96104,452.378,413.878
1.96149,456.985,405.445
1.96194,445.101,397.02
1.96239,433.915,414.004
1.96284,424.798,407.641
1.96329,425.978,415.688
1.96374,429.899,384.647
1.9642,413.257,416.684
1.96465,424.716,415.81
1.9651,461.499,419.046
1.96556,434.598,418.172
1.96601,440.558,403.617
1.96646,432.153,404.802
1.96692,441.526,418.972
1.96737,435.178,419.465
1.96782,452.052,396.058
1.96828,433.419,390.419
1.96873,427.083,383.42
1.96919,434.391,402.34
1.96964,432.149,396.705
1.9701,425.821,395.844
1.97055,452.187,401.112
1.97101,445.856,413.183
1.97146,434.088,400.749
1.97192,447.493,403.288
1.97237,438.452,403.784
1.97283,422.626,398.165
1.97329,436.696,389.156
1.97374,431.068,411.381
1.9742,450.55,385.41
1.97466,438.815,391.339
1.97511,424.379,403.363
1.97557,443.159,408.601
1.97603,417.897,392.16
1.97649,435.987,401.46
1.97694,436.465,369.473
1.9774,436.267,397.713
1.97786,434.717,398.209
1.97832,441.277,379.106
1.97878,449.18,403.249
1.97924,449.652,398.34
1.9797,446.073,404.907
1.98016,448.567,390.557
1.98062,415.326,389.705
1.98108,429.289,398.963
1.98154,411.58,404.17
1.982,426.205,380.42
1.98246,448.219,396.398
1.98292,431.871,393.527
1.98338,422.933,383.262
1.98384,432.149,400.561
1.9843,447.403,388.958
1.98476,438.47,378.709
1.98523,417.463,395.315
1.98569,427.335,388.425
1.98615,426.47,386.907
1.98661,443.701,388.741
1.98707,414.691,392.583
1.98754,427.895,378.342
1.988,429.707,401.595
1.98846,410.109,359.264
1.98893,423.964,383.842
1.98939,434.465,374.977
1.98986,410.215,394.848
1.99032,418.041,387.322
1.99078,416.514,379.802
1.99125,428.333,398.309
1.99171,432.804,398.793
1.99218,411.943,383.28
1.99264,409.755,370.445
1.99311,427.548,376.935
1.99357,414.705,375.431
1.99404,411.188,384.574
1.99451,414.324,391.713
1.99497,404.829,361.62
1.99544,413.944,383.38
1.99591,407.778,366.602
1.99637,418.211,359.794
1.99684,394.796,370.246
1.99731,395.942,368.087
1.99777,411.669,361.288
1.99824,429.371,395.578
1.99871,405.331,378.839
1.99918,415.737,379.989
1.99965,409.59,342.759
2.00012,414.032,370.38
2.00058,411.858,368.226
2.00105,392.506,377.308
2.00152,395.628,373.832
2.00199,398.086,355.175
2.00246,408.461,380.747
2.00293,396.401,356.827
2.0034,384.352,340.181
2.00387,396.036,356.498
2.00434,409.026,361.603
2.00481,398.962,362.094
2.00529,380.354,344.819
2.00576,400.568,355.183
2.00623,378.031,354.363
2.0067,406.771,360.771
2.00717,400.015,370.457
2.00764,381.447,354.529
2.00812,383.896,353.053
2.00859,386.342,359.449
2.00906,382.23,357.316
2.00953,384.675,347.321
2.01001,377.292,332.095
2.01048,364.678,346.346
2.01095,384.142,348.149
2.01143,382.002,355.183
2.0119,379.21,345.212
2.01238,379.688,359.429
2.01285,389.311,351.425
2.01333,373.461,345.386
2.0138,371.982,338.047
2.01428,365.94,346.371
2.01475,370.987,329.259
2.01523,368.859,335.623
2.0157,362.175,341.33
2.01618,358.751,343.776
2.01666,375.505,340.363
2.01713,376.633,337.604
2.01761,362.154,335.496
2.01809,363.936,326.242
2.01856,354.673,351.425
2.01904,372.688,321.394
2.01952,350.449,314.107
2.02,363.261,325.638
2.02047,379.301,331.97
2.02095,343.481,327.928
2.02143,373.119,320.649
2.02191,358.702,317.911
2.02239,345.592,322.941
2.02287,357.075,314.381
2.02335,342.684,329.106
2.02383,358.681,323.782
2.02431,344.949,318.464
2.02479,333.812,340.915
2.02527,356.245,327.203
2.02575,354.789,327.696
2.02623,339.149,316.582
2.02671,334.48,325.457
2.02719,336.256,322.085
2.02767,350.909,329.662
2.02815,342.379,317.924
2.02863,337.074,297.834
2.02912,319.556,316.985
2.0296,320.692,311.052
2.03008,308.98,300.629
2.03056,303.7,322.32
2.03105,306.125,309.334
2.03153,329.076,306.624
2.03201,332.768,296.863
2.0325,308.901,305.056
2.03298,320.287,286.977
2.03347,323.979,300.289
2.03395,312.308,303.989
2.03443,326.875,296.81
2.03492,308.819,312.655
2.0354,320.817,279.277
2.03589,297.671,289.367
2.03638,319.879,299.447
2.03686,299.945,313.347
2.03735,292.151,296.616
2.03783,306.04,292.651
2.03832,310.358,275.308
2.03881,321.678,271.356
2.03929,306.248,298.607
2.03978,288.285,283.194
2.04027,295.783,288.15
2.04075,291.194,283.565
2.04124,286.609,297.412
2.04173,299.814,288.38
2.04222,297.768,288.88
2.04271,295.09,280.494
2.0432,280.363,289.243
2.04368,278.329,278.329
2.04417,297.21,287.704
2.04466,277.435,273.634
2.04515,269.074,276.671
2.04564,274.009,285.4
2.04613,277.043,276.411
2.04662,255.418,273.12
2.04711,285.63,282.47
2.0476,273.494,267.81
2.0481,268.316,286.625
2.04859,273.237,274.499
2.04908,280.678,271.217
2.04957,262.893,263.524
2.05006,261.509,261.509
2.05055,282.172,282.172
2.05105,263.151,277.002
2.05154,265.545,252.96
2.05203,268.564,269.193
2.05252,252.093,276.611
2.05302,269.568,277.108
2.05351,261.276,269.441
2.054,246.714,269.942
2.0545,267.305,264.167
2.05499,271.568,260.906
2.05549,251.38,261.41
2.05598,250.008,255.647
2.05648,261.79,256.153
2.05697,240.382,252.276
2.05747,244.023,255.286
2.05796,246.409,260.793
2.05846,242.542,260.045
2.05896,248.05,249.3
2.05945,247.933,247.309
2.05995,243.446,258.428
2.06044,242.708,250.195
2.06094,240.722,260.054
2.06144,223.154,238.738
2.06194,216.818,259.185
2.06243,242.871,253.458
2.06293,244.623,239.644
2.06343,226.465,255.706
2.06393,222.626,245.635
2.06443,237.439,239.303
2.06493,227.386,242.917
2.06543,240.318,253.979
2.06593,214.756,250.756
2.06642,227.062,233.266
2.06692,223.234,249.278
2.06742,235.524,246.061
2.06792,217.446,236.031
2.06843,230.347,247.066
2.06893,227.761,233.332
2.06943,223.323,234.459
2.06993,222.599,250.424
2.07043,229.909,230.527
2.07093,219.298,250.185
2.07143,210.55,245.745
2.07194,222.793,220.324
2.07244,204.797,223.303
2.07294,218.881,244.16
2.07344,199.057,231.103
2.07395,205.738,232.225
2.07445,222.263,240.118
2.07495,211.695,230.772
2.07546,210.979,214.055
2.07596,201.042,223.79
2.07647,210.163,221.225
2.07697,202.693,225.419
2.07748,205.052,232.065
2.07798,206.182,238.704
2.07849,188.297,226.937
2.07899,190.046,225.603
2.0795,198.533,214.465
2.08,202.113,230.899
2.08051,191.61,221.606
2.08102,193.355,234.962
2.08152,179.806,222.618
2.08203,176.053,212.731
2.08254,182.079,218.739
2.08305,186.878,216.192
2.08355,190.45,231.959
2.08406,186.699,231.848
2.08457,192.708,215.272
2.08508,181.644,201.759
2.08559,178.511,224.814
2.0861,190.605,208.265
2.08661,177.731,226.425
2.08712,183.73,214.757
2.08763,177.56,215.262
2.08814,193.886,223.06
2.08865,176.784,214.449
2.08916,181.556,218.596
2.08967,181.469,217.277
2.09018,180.168,195.941
2.09069,187.965,211.006
2.0912,187.875,203.026
2.09171,171.429,216.255
2.09222,181.034,216.151
2.09274,176.106,199.708
2.09325,172.997,205.056
2.09376,179.564,205.562
2.09427,170.413,203.65
2.09479,164.291,211.404
2.0953,163.609,202.851
2.09581,157.495,198.529
2.09633,168.277,190.593
2.09684,158.55,207.381
2.09736,163.896,203.665
2.09787,157.795,202.363
2.09839,172.166,196.847
2.0989,165.465,205.177
2.09942,147.344,210.491
2.09993,159.896,187.547
2.10045,162.222,196.469